ID,TARGET_HOST_ID,SOURCE_HOST_ID,est_duration
18fe37a0-5ec8-4cc3-9767-a8319c200ba0,node-186_1,node-87,2
38b6a77b-83b7-4699-ac3d-60e6dc718234,node-187_5,node-55,1
1c5eebb3-cb26-4b02-b470-ca02666c67ba,node-189_4,node-58,1
d99d7d42-1e1b-4add-aefd-a3dabdbf4e15,node-185_5,node-52,1
8f9b177b-b694-44a2-9fa6-371a1e5cb9f2,node-77_5,node-53,1
bbfd1063-8bd0-411d-bbcc-0f43c1516604,node-95_1,node-33,1
ca1e7e85-e969-43e5-805d-aa7f617a9bd6,node-94_2,node-22,2
704c112b-6b8c-41ed-9902-5ff4ef812b29,node-88_4,node-53,2
f35d9118-bdbc-4546-8149-a5ea5514b39a,node-100_6,node-33,2
c1cb1f43-bff6-4f4e-8d1a-334bd136babd,node-98_2,node-71,2
861e5c63-77ec-46ed-951a-93644fe522b1,node-62_3,node-70,1
0e24f352-3bce-4e6e-a804-b18c1ea0a3b4,node-187_6,node-21,1
7c364f89-e3b6-4789-b2dd-8a29fa811d6f,node-74_2,node-21,2
49021ffc-8011-40a2-961e-8b289b18c5be,node-189_4,node-35,2
896e9c7c-bef0-433f-a4cd-dfe104252b2c,node-95_1,node-21,3
4e797e46-b34b-44d3-91d5-a3c87dade124,node-93_2,node-61,2
653bf54f-55fe-4426-80af-6427faaed1ed,node-189_4,node-52,1
feeae365-06c4-45cc-ad4c-460f96ff8472,node-98_2,node-29,1
4786e5ef-3082-4487-911e-fc051b7a1546,node-72_6,node-30,1
2884303d-06e2-4b1c-9e48-ae10c85f147c,node-72_1,node-31,2
e209599f-1c43-4b3b-8d63-8825998201f1,node-96_5,node-24,2
c3fb9d23-f38d-435f-b95f-79aa78baf216,node-189_5,node-58,1
c06b3474-0b47-4b2e-9b00-a9e65b8fb14f,node-70_3,node-54,2
a87f67f0-7418-44bf-aa9d-180189a724f6,node-88_5,node-21,2
ca30d55f-adbb-4daa-ac95-82e37ec9894c,node-62_2,node-43,2
36bf8b5c-52cd-4149-b84f-bc420802e7c2,node-79_3,node-27,2
a50fd0ea-99a9-4630-b812-9775a292b871,node-185_3,node-58,4
dccef518-9de6-41c3-8332-88472653a09c,node-73_3,node-32,2
0aea773f-6411-4f6d-8a0e-c5e7da46feb4,node-62_1,node-21,2
5859779d-a1c3-4de5-8b2a-b23ee85d1560,node-94_6,node-55,3
b9f8d039-a63d-4c8a-a6bc-8a046cb53c45,node-77_1,node-42,4
ef79c1bc-cf97-42a1-a394-c0c723480eb3,node-187_3,node-80,8
10e5ecfe-1e37-4eed-a2ce-868a675db285,node-74_4,node-31,5
46e7d2e8-4e40-4dd7-a328-f7a0d3d5fc5f,node-96_6,node-23,2
79325e37-2919-4041-8201-b996b0d945c4,node-73_4,node-58,4
bd628f0a-6f38-4bfe-a030-8cab3ffb3626,node-186_4,node-39,8
1ad22557-9cf3-42b2-a70e-4a09836efedc,node-48,node-56,1
b56d74f6-03d8-4f20-ba63-0515dfde2c0a,node-188_5,node-18,1
8d9fb95a-e9b0-430a-b60b-cfd1dabc98b4,node-88_3,node-13,1
ea8951b0-94ef-4550-9ce2-70e85fd94009,node-97_3,node-27,2
0f84b1c8-07eb-4334-ab06-121721e35436,node-77_5,node-43,6
d676571f-a321-4ca3-a056-d7923af6a82b,node-79_2,node-93,3
ca9260fa-4c51-4246-847e-2129d97a39f2,node-186_4,node-46,10
c1ec089b-9de9-415a-b5cf-2bb53caefd26,node-80_4,node-55,3
1e78fbf4-e2af-4e40-be01-acee6d3293df,node-187_1,node-27,1
de2164f3-766c-4b91-aae4-6d00b9d487e9,node-91_4,node-51,1
82b4bfbf-df8d-400e-9777-94bc83d25745,node-188_5,node-54,1
488f2293-ceb6-4fdb-8697-4dae007a384a,node-77_3,node-54,1
7bbbbcc8-3481-4bf8-a6e2-c11bd3c80e07,node-48,node-54,1
87ec0c8b-3ea7-4bd0-9e97-78ef3e4c01ac,node-59_1,node-54,3
7116ef0c-8d11-4ba4-a627-4a828316a2b7,node-72_1,node-57,4
67a076ad-bb15-4a7e-8ea9-50619dff3961,node-187_6,node-59,4
9874157f-bd1a-488a-b0cf-c015ec32c5f7,node-74_2,node-21,1
a8361b4f-45b2-4aa1-83ad-f5396f9de154,node-71_2,node-51,2
2b60e5c4-170f-4077-aa7f-be600b07cab3,node-62_1,node-80,2
9cca4bfe-8d02-4bce-a750-be202aeb17a1,node-188_5,node-51,2
a919f877-552c-472b-9517-a650e2660bd1,node-60_6,node-71,4
420cc379-ebc5-41df-9ed0-9b2649934891,node-92_6,node-44,3
6cb6062d-a81d-4829-8f1a-a5ae33a934eb,node-69_2,node-21,3
0084dd4c-83d8-4fd5-b4af-d91cd91e6d28,node-185_2,node-27,1
7a49f86d-45bc-4b81-81f6-831887653d26,node-48_6,node-67,4
3b189609-0997-433c-9caa-6f2cde561f4e,node-187_5,node-52,2
c22fb917-141c-4e7f-9c57-6b0fd9e2d5c6,node-99_2,node-42,4
9f69c669-71eb-4a6b-a428-8c5edd7e1b84,node-187_2,node-51,4
80d4a0d0-b8e8-4d6b-a9c0-7363e0f96c9d,node-88_2,node-60,4
66146137-e141-4985-9c5e-619d51e8221b,node-65_1,node-31,2
084e1ac7-9bdf-4639-aa07-d15009a91b72,node-74_5,node-90,4
6f534a20-f3b8-49a9-b34c-8983f14abf0f,node-97_3,node-52,2
f201188b-39f4-4417-a2b1-14e8adfaa0d6,node-186_4,node-54,1
d9b693ba-b1a8-4cb3-b679-97a3f7dac478,node-62_2,node-57,3
1b32c16a-a10c-465f-8b2a-33eabc187289,node-72_5,node-32,2
1fc1db79-5aa3-41c5-9ba6-f155fc2ce5af,node-72_5,node-34,2
aab4cbe8-e0e7-4cd1-b891-cafdcab3d8d8,node-65_4,node-31,2
a1528913-7a33-4a37-bfeb-0cfcdcb38e9d,node-50_3,node-57,2
e97189be-a473-41c3-a0a4-abe7151b2ee7,node-99_3,node-53,2
156e5697-02e8-44ff-a16c-228576f7ecff,node-91_5,node-57,2
977062fd-c6e6-40d5-97b2-64aa511fa71e,node-189_1,node-53,1
0285b249-fe76-4b27-b177-f7cbcc3f668a,node-185_3,node-75,2
2d6cc88c-ac7c-4939-aafd-b8364afef9d9,node-187_2,node-14,2
b5aa7674-c9da-4e02-b8b3-7998acb6bbea,node-184_5,node-33,3
31d591eb-ad60-4d4a-9dc0-137edb169c19,node-99_3,node-25,2
0237582d-a34b-4b77-aefd-9c2b2639c2a9,node-76_6,node-54,1
4b8fc81e-d6d3-4f3e-8b58-b739be7925a4,node-186_6,node-14,1
4ba0a5f2-eba6-4b7a-a384-2887fcb7cb6c,node-77_2,node-73,1
ab81b968-68f0-4bb2-9127-b5d9fccdde3c,node-94_4,node-55,4
51117970-e0a2-40b9-b948-831ae1c51815,node-99_6,node-45,4
d8b481b3-0f3a-4b35-9a4b-1fb94fd3c04c,node-80_3,node-21,1
34335c3a-f47f-4d83-84d7-51570d504ee5,node-47_5,node-57,4
65b7d6c9-aaaf-4085-8218-2955326a6e0f,node-73_1,node-44,2
7b98b115-9a93-4367-b186-daebdd82ecef,node-186_6,node-52,1
cd8c3cab-c726-451d-8136-9dcdf356b3cd,node-187_1,node-66,4
efff77f1-46de-4253-a5d6-f165eb2bd933,node-97_6,node-33,1
eb61965c-a68b-4319-b98d-954a5568cda0,node-185_4,node-28,1
5d3b12d4-8694-4dd1-8b91-d0d54ec3413b,node-187_5,node-87,1
39acf848-390a-4dbb-a523-b56cfc22947a,node-98_2,node-33,1
04f1f2c5-8c84-4eb6-9a04-04ae927566a3,node-98_5,node-81,1
5106563a-1797-47ac-a3a9-deb79656cc23,node-73_3,node-66,2
72835a6f-e3b5-43fc-bd07-0c83f6949c2f,node-95_5,node-46,1
c6eac0c3-7c64-4771-be09-712b331d1343,node-187_5,node-29,4
8c365856-d14b-4789-8e68-a93a1ed53b47,node-99_6,node-52,1
a3cf0db3-3eac-47a1-b60d-2ff58f2bdc6b,node-72_6,node-44,1
a8b17bc2-dea9-46b8-8a61-8380b6024bca,node-77_5,node-55,4
4a17c690-a268-4db2-a647-ffb9bd505f1c,node-50_2,node-56,3
7e4c7f87-b8c8-4881-bcbc-0a49eaecf8fe,node-70_6,node-80,3
fa824fed-639c-427a-9ba3-6edc4a53378c,node-95_2,node-57,1
a7be28fe-6e53-4c9f-b10f-080cde107ca6,node-49_5,node-51,1
b0702389-f762-4f79-a667-34f164182c99,node-189_3,node-55,1
709ec9f0-8cc2-41a4-a368-d5206c069750,node-184_5,node-32,1
e9398f01-3473-409b-81bc-391838118740,node-72_5,node-55,3
53ab101a-96c3-4a07-9350-71471485ae2f,node-61_5,node-56,3
dfa0c1b9-8380-4893-b347-d2799bdef7fc,node-90_5,node-50,4
e570c9cb-7a32-4404-a5f7-351af90e1306,node-77_4,node-53,3
a83289a3-6e34-4823-967d-3ddd0e4171a8,node-70_3,node-46,2
b985e45f-6c59-4664-b2ac-70dfe5a85553,node-72_4,node-66,4
bc2dfc60-2008-488c-a317-b529b0ab6974,node-62_1,node-38,3
6085fa76-5545-4205-8c46-8cfd55e276d0,node-97_2,node-34,3
ca646173-b7eb-4f49-8fab-839513073941,node-73_2,node-73,8
e192c5f4-49fa-4f23-acf4-2110a95473fe,node-80_2,node-54,6
9f7231e1-3a92-4b1b-99a9-6253960f7ebb,node-88_1,node-54,1
74795b6b-7159-4b3a-9849-bae4046cee36,node-62_6,node-30,6
3b79047c-5a6c-48b1-948c-668404c3121c,node-48_4,node-13,7
174d984a-3cd7-4765-b4be-ea94fdf903dd,node-186_6,node-38,4
d7c69008-8b89-4d5b-a04f-e15afd765821,node-189_2,node-32,1
29d8f39e-e610-4fdd-bce3-aefc314cb05b,node-100_2,node-55,1
0c901ba9-9cb5-4835-a2df-c0eeb4720916,node-77_2,node-44,1
134a744c-7981-4827-834d-4be49920a27d,node-98_2,node-19,1
bb3fc94d-b1fe-4d47-affb-45aafd8382ff,node-77_5,node-58,4
6caccbf4-0f0a-4163-b7d7-39d00e4b44e8,node-97_1,node-58,3
f8c76f8b-f48a-4d9e-86ce-52ddae287525,node-74_4,node-58,1
6f0c5cf0-5f5b-4404-978f-0543d1bbd753,node-47_6,node-58,3
a48cb90b-6793-4ea8-b690-15030eb5ef13,node-93_4,node-56,4
6adc3b11-147b-464c-81fc-4ab7be2f032d,node-61_6,node-18,3
4f92516e-8ffb-4517-8759-3ee2d004212c,node-98_3,node-55,5
3ea876c0-708f-4b71-bcad-d9171d51fd00,node-189_3,node-18,1
32091f35-c770-4a32-b2df-f9bf76795ca9,node-98_2,node-24,1
eb65480f-d063-4959-ad9d-02815ebeafc9,node-62_1,node-71,1
92adc85e-108e-4197-9e9f-3a36bbe849d2,node-90_3,node-29,1
92d16d6b-f2bd-482f-bc6a-99d045d53d41,node-73_1,node-51,1
4e252278-a1a5-4153-8b48-8f0949f3a772,node-65_3,node-53,1
d599ebc6-dec3-44fe-8ddf-28df20f265b0,node-70_6,node-14,2
13474e6c-3ec4-4230-9fad-2effe42afbdd,node-68_5,node-56,1
f0c7df4c-a83f-4c88-9c0d-a51440f08807,node-97_5,node-25,1
7c66f6ef-0a4c-4b31-b656-dfd14cc37abe,node-77_3,node-25,4
8e3dc4e2-6282-4378-bb54-5d493e7dab26,node-186_3,node-56,3
e2737f30-06b4-4e17-8610-2028e525c3a8,node-189_4,node-58,1
73c6c7e7-a0ad-4663-9e25-7cfc6c78235a,node-97_5,node-21,3
ee3fd4c2-12c7-4619-ab44-66f000ba030e,node-79_3,node-44,3
4a06cb22-c5ce-4be9-9b78-c6f342cb8284,node-187_2,node-71,1
4078df41-0ed0-448d-baaf-d381ff4ddda1,node-62_3,node-27,3
53362ed8-58b4-4162-a4b5-5d5d6f3ccc4f,node-189_4,node-86,1
6efbf369-6a75-428c-941a-643cb646db9e,node-70_6,node-27,1
52da28af-70bf-4133-99af-02cb005b518c,node-186_1,node-46,1
9d3c0203-d116-48a5-9ef4-310ce5582ecb,node-187_5,node-56,2
21966eab-e733-44b6-ba67-f52a2f69a783,node-71_6,node-29,2
70152659-395c-4ae8-9547-dc54504366bc,node-187_4,node-32,1
17e13575-371e-4b48-be10-0ac1f588bb00,node-185_2,node-33,1
4f3fac10-bbb1-4b0c-8e63-34a8f3803b68,node-186_6,node-84,1
307061ce-796b-4d6d-ab58-168c486dc4d3,node-187_5,node-25,1
a7021d81-095d-4fe0-85ee-64b176a9ff70,node-74_2,node-22,4
890e15c5-d758-4e37-b4bb-4f8a9f43abf0,node-48_4,node-52,4
ec601cd6-af69-4efd-ae79-f799db1cedba,node-187_4,node-38,1
bae9b3c5-872a-4a45-98a5-732cd29567cb,node-88_2,node-52,1
fd0c9e85-bc29-44c8-926b-c3f1e4fc56d1,node-185_2,node-55,2
487b10fe-f91f-46de-a667-319e862ef893,node-99_6,node-27,2
a661d181-3984-4817-a02e-64cf96a7e925,node-188_4,node-52,2
ec8fc453-fd19-4a63-9693-976b255e72ce,node-99_5,node-44,7
331ae6eb-92ef-4c84-92a4-3d53bda2fb52,node-189_5,node-22,1
3ccfea6c-9ec4-420d-a2b4-5faf3f91c432,node-48_6,node-53,4
9cd5dfc7-f91f-486f-afd0-67a32e98b7f4,node-70_1,node-43,2
3c3ee92d-d10d-42fe-bb91-3542b20ebcb7,node-187_5,node-33,2
1c0ba354-0bd9-4ec4-b0ec-6c55c4a55fbe,node-65_5,node-36,4
81dbddcc-0f36-4aad-a5bc-3ea35b0079a5,node-97_2,node-61,1
f318dc0a-ea1c-46fa-bc0d-d455eec4e0eb,node-69_2,node-52,2
bbcc79e2-8498-449f-87ef-544eee391f49,node-69_5,node-39,3
dd32fdce-204c-4cea-afcc-293466f1d216,node-68_2,node-55,4
222d1e88-1006-4139-8f2c-aea59aaa8dfa,node-189_4,node-29,4
615904fc-2104-48a3-82bd-a3561fb2d429,node-65_5,node-33,1
84b61759-ca6b-4f03-be44-3ff58283e808,node-98_2,node-39,2
9daddba0-7cf5-4b5d-b9ab-83749bf31701,node-186_5,node-67,1
65ee7ed4-b30a-4937-bc23-44cd0123cd7c,node-99_5,node-85,2
869b2cd4-f008-48ca-aa16-cc884a10f5f3,node-80_6,node-86,1
e380d92c-a9b5-414c-bd91-a6dbae68ff4c,node-65_3,node-31,4
a853dec3-adbe-46b4-bff5-417bfc507f0d,node-80_3,node-42,1
f08f66d5-c12d-48bb-8af6-6238f1fc2bcc,node-98_2,node-56,1
57ceb214-34f3-488f-bfe4-762a7225f75d,node-93_5,node-87,1
0fe20bd9-4c9c-4d79-8483-f0134933a6c6,node-99_6,node-34,2
d125921a-83b5-4f43-840c-23ec919846dc,node-185_1,node-44,1
1e71d17a-d182-47e0-9ad7-450cb132d414,node-47_6,node-25,1
02171f4c-d093-409e-8172-afddaa061cf4,node-87_2,node-56,1
5d852a08-4339-4383-b544-defc4f23179d,node-74_1,node-55,1
641eef19-b50a-4d8e-9982-d4002bf62764,node-49_5,node-61,4
1c1565c8-ef6f-4e5d-ab4d-5c1bf0d8fa02,node-186_1,node-55,1
50cdf2c3-919f-4641-a8b0-187d2b351f1f,node-76_1,node-13,3
60c6e375-1e4d-4f8c-a6b0-8f50581805c3,node-61_3,node-46,1
986caff3-7950-4e1a-8847-86763819cdde,node-80_1,node-31,4
b3caeb80-f2a7-4751-996b-3bdc06c1487a,node-48_1,node-32,2
8363c3e2-26bc-4e7b-b2e0-0d2c6f9a250f,node-62_4,node-53,2
b225b316-05ad-4a26-be4b-f7335a8b6184,node-71_5,node-22,2
6c1368de-0de1-4bc3-b9f1-e3e57500cbfa,node-100_2,node-55,2
3367b671-5ed1-4738-b24a-bb725e060bfd,node-88_6,node-55,1
799cda40-7837-4d26-8339-b45cc4d9ec7a,node-95_3,node-31,1
58e13c2b-ba8e-46b5-a749-be4885274e2b,node-95_4,node-57,1
adec1dd1-1dd0-452c-af64-220950deaf1c,node-95_2,node-53,2
9191ecc4-feda-4d90-ba26-54a567245056,node-94_2,node-45,2
928718ee-21cc-47f8-bdd0-2eed8f194ede,node-71_5,node-54,1
7ac3542e-d72b-44df-b2c4-65883e454ab0,node-95_2,node-31,2
b50ad5be-c83f-43a0-9775-7440a73e19d5,node-48_6,node-86,1
ee89e578-4931-4ae2-880a-892d8309aabe,node-87_4,node-85,2
3e64a9bc-1340-461c-90fb-2ec69370941f,node-186_2,node-85,2
3a82c458-1cba-4800-b7fb-d95ccb698d31,node-189_5,node-55,1
a1f2bf37-74b6-43ae-8307-50649a072882,node-186_5,node-55,3
12272f6e-b376-45f7-8ec2-d91c49bbb904,node-94_6,node-25,1
b8b8aaf2-a944-4532-b641-6b2073777f11,node-99_5,node-44,2
5bb6f9c3-9e8b-4cae-94fb-41c3d67bf710,node-185_5,node-58,1
c2e8a4f5-efe3-40b6-99ed-5572abcae4dc,node-73_3,node-58,1
b56477f9-ddb3-4972-9f10-c40b1a4b2e75,node-185_4,node-57,1
55ce895a-d0c2-4e44-9adc-db4e1a6bf753,node-87_4,node-55,2
001200fb-0476-4665-b98d-e6f9e37f9920,node-100_5,node-29,1
694a42b8-3aff-4250-92ae-35df5faa4d98,node-189_3,node-56,1
ede17347-a914-4eb7-991f-ddf0d570137c,node-88_5,node-56,1
0b97d30a-3207-4d06-869c-fe1e3c70c7a1,node-71_2,node-84,3
3c61ae5e-7199-4f8b-8098-34ec790b6523,node-100_3,node-19,1
f02bd1df-1a26-48b9-8bae-81f5dc87ec52,node-48_2,node-32,3
f5222aa9-cf70-478d-9315-6b57659fa3cd,node-73_1,node-34,4
f36f797d-f9d2-4099-818f-1778472b7de6,node-187_4,node-17,4
a516c35a-a531-4123-9cf6-523dab41deab,node-48_6,node-24,1
5af12979-a62e-4c4a-99fe-017a509ee81e,node-100_5,node-54,3
5295f922-3ed2-4332-a8ed-bd0705f305e1,node-89,node-14,1
3617f8f2-5c29-4881-9692-dbcdd40b33d5,node-62_5,node-99,1
2b640be5-d38c-4fd4-8bf9-c14c254f1854,node-70_2,node-90,1
ba59542e-2145-4b08-91a8-9b7b5f9a3334,node-79_5,node-52,4
4bce25ee-70c8-4fbd-a114-373830c69400,node-48_2,node-17,3
06e11747-07f0-46dd-9f30-87a01608f850,node-69_2,node-34,4
4032e1cb-9729-471d-b086-858e396017c9,node-97_1,node-44,1
46428c63-5e82-4b95-a812-7e74c4db8431,node-98_4,node-53,3
e988079d-0ec4-4eb3-a696-fc97b1901807,node-188_6,node-54,3
49a466ab-a651-4f47-b33f-38feb3d7e999,node-188_6,node-56,4
f12f4bbd-c905-42af-a0ae-80f279a3dcb6,node-92_1,node-34,1
afb986b6-3943-488b-b377-d5fd774a4103,node-185_1,node-59,1
a803a812-80c3-49de-aedb-6dca1e0d42c9,node-99_6,node-90,1
ff041306-c69f-48da-9ddb-44304b27bcb9,node-74_5,node-55,4
2e21a71b-29fb-4c43-b509-0a855c0c12a6,node-74_1,node-58,4
83ca8b03-0062-41ae-a9cb-1de64e354cea,node-62_3,node-33,1
3e6cf6eb-ec87-4251-b076-cb0cc941429d,node-188_6,node-21,4
97aa8359-6a2f-4495-83ad-ed5d062c287f,node-77_3,node-22,1
09a8ed3a-44d9-457c-a935-316487a9eb13,node-98_4,node-71,3
c7daf328-a772-4a0c-a1d8-65ff3e43ee9f,node-69_3,node-66,1
9394f618-c1a1-4ea7-91f0-398cc26dea6c,node-189_3,node-32,3
da220f58-f1a4-4e2e-abb7-5513c07af9d3,node-98_5,node-52,1
a57315a3-9a17-4782-9d56-95e3273690d5,node-185_2,node-34,1
e0d88707-06a7-4288-aef5-4a0d064c34c6,node-95_6,node-52,2
86be2f6d-1790-4164-a256-1f3e93d6ab15,node-48_1,node-19,2
cabad9f3-3600-43cd-b0ad-3482c5d9f912,node-80_2,node-66,3
62bb335b-515e-4288-bc95-17fe567964b6,node-80_3,node-38,4
925beef5-db2a-4797-8f87-9ea6ff2c8670,node-188_5,node-42,1
b12960e5-a86d-42c7-9973-72c00584bc05,node-69_5,node-173,3
fb7ad8c8-be03-4bc3-a2d2-a91316230088,node-90_4,node-173,3
279f54f8-3506-402a-b302-2d13e97f071b,node-76_4,node-176,3
e42c50e6-888c-4fff-8f9a-d372da67ff61,node-100_6,node-93,2
af3c5058-4df2-42d7-ab80-c64110e7a75f,node-49_6,node-41,2
1dc2b8fd-880f-42ae-8f6e-0913591e05e2,node-48_6,node-28,2
b46f7851-d00e-41b4-9e0e-0993d868c543,node-69_5,node-28,3
0da92978-065a-4ddd-9bc9-2785eff2e6eb,node-185_6,node-18,3
07224679-968b-47c7-9340-8e5254319950,node-79_1,node-43,1
040bafeb-4a1e-4f59-977c-1113c8b376f6,node-73_1,node-96,1
b135ea37-4913-49e5-8fac-83a2a53bf990,node-88_3,node-96,4
21847ad4-2dfe-46ee-9d0b-062a48cf0460,node-62_1,node-27,3
6fbb5d38-c7be-41d7-86aa-5758814d5877,node-189_2,node-28,3
428990e6-3972-41ba-8c7a-2b6296532f37,node-62_6,node-38,2
389f112d-1324-4d99-b10b-b30184a259e6,node-79_3,node-22,2
0065381a-9443-4b6b-9bd3-d38e0f26cbe3,node-73_6,node-22,1
cbc64314-97e1-4d17-835c-64a53997a166,node-187_1,node-38,1
fd4ee0fb-89f8-4a4d-824b-0802de9c95f7,node-68_2,node-22,4
b76644e9-ccb7-4192-930d-d284ac063b71,node-65_2,node-24,3
7a20e01c-627c-40df-accc-a6f0499dc6e9,node-66_5,node-22,2
1cf2c228-0287-458b-a9d9-164b410a7ba5,node-48,node-22,3
d8593c62-2b1b-4461-887b-c8d9a7647f58,node-73_3,node-34,2
b919da27-b554-4ff7-b70c-60596f3dab4c,node-88_4,node-57,3
79059961-5b77-45c6-a01d-5d60940dd018,node-99_2,node-45,2
4795cc51-0598-454f-bfb1-ad603eaa037f,node-100_3,node-36,1
cc54260b-2225-499b-bdf5-a97f23e6cca1,node-77_6,node-22,1
a965c340-89a6-44d3-8ddc-4d82f9ffa254,node-59_1,node-18,2
f1e94294-26d1-495a-9553-f91d1abf27f9,node-189_5,node-18,2
94cc8c23-4425-4497-86b8-9e8c5c95ba1c,node-48_1,node-45,3
3964df25-5982-4e1b-92fa-bd9cfe7e2d32,node-76_1,node-56,5
1860fa8d-e584-42ce-9b74-31ec01b77c66,node-87_5,node-47,3
1f867869-ba6f-49e0-b0ae-c621f4930064,node-98_3,node-25,2
9e56f820-19ec-4f27-a5d0-df02bc6fdb38,node-50_4,node-41,3
690d9883-1016-4395-acca-db9c5459a2ad,node-189_6,node-30,2
781e1d78-fa14-405c-a8f6-87d95491f6f1,node-48_2,node-39,3
a9468663-708d-4ff8-b34a-c6604c288a17,node-88_3,node-21,4
ae8b3834-8136-4d7d-9a4a-7ff39b7c9adb,node-186_1,node-18,1
a0d63e3c-2473-43d7-a29e-0f27dfa8afac,node-62_5,node-93,1
3ca96750-8af6-466d-9c63-811c8163d11d,node-96_3,node-30,1
2024701e-2efb-47ef-9d5f-b927ade3195b,node-62_2,node-46,1
d7c91437-fb94-4346-b995-2869df95c114,node-76_3,node-71,4
4b1104e5-1511-451a-938d-5516adfdc9dc,node-70_3,node-39,1
fe2b048a-16a3-46e8-9005-5d080a320e7a,node-74_5,node-35,1
1392a66c-dd07-443b-b60e-e3a7bb173793,node-62_1,node-33,1
84031e80-ac88-40aa-9720-ab036cf58698,node-186_6,node-33,2
4e174ba8-c0dd-45a2-891b-99defcd63176,node-48,node-67,2
e8603753-2312-4e67-9443-a49f73adf0da,node-87_2,node-27,2
3cf8e761-11c7-4edf-ad5b-63d71ef30782,node-100_1,node-46,4
85f5cdc1-7f03-4bff-bd25-3458c2804a68,node-90_5,node-24,4
46f33cfc-9f00-4df7-8704-a5ecc4a00bc7,node-69_2,node-70,4
fa6a6d42-a4d4-4dd5-a5db-5e22bc304f59,node-94_6,node-43,4
08834a1e-2b5d-42e1-9f31-0cd8eb01005c,node-95_3,node-21,2
0e8fb15c-f295-415e-a87b-533bc6f56a27,node-80_6,node-97,1
d25c70eb-2b62-4e69-a052-574ed0cc9816,node-96_5,node-98,3
5a52bc23-d1ef-42f7-86da-b1e5128e2c55,node-185_3,node-30,3
8b5962de-eb16-42a9-b27f-d80167770c29,node-62_4,node-23,1
7278661b-f3dd-47c6-b056-78236842a3ab,node-73_4,node-42,2
d5105104-fc82-4135-bea4-13094df282b3,node-77_4,node-45,3
37f11463-c583-4fa9-9ae1-6480d35b08da,node-88_3,node-81,2
1fecbdf2-dec6-4dd9-96ae-5e04e68c102e,node-50_3,node-28,2
dd9a656c-e034-4eb5-a2e5-0e2a78b22672,node-100_5,node-67,2
66f288d2-f4ed-4501-af55-8b7ce263e45a,node-62_6,node-13,7
35a138f4-1284-4012-8be0-be481c862853,node-88_5,node-35,8
c4bc685d-40cc-44a0-9ef1-8b0f39133a20,node-97_4,node-68,3
54701723-d6a2-4724-9244-acf869617334,node-189_5,node-36,2
9d98ad14-07dd-41b2-badf-a7bf71c8ba3a,node-68_3,node-96,1
86916ee8-8002-4e04-a307-dbef47525e69,node-68_2,node-39,3
a2c560b9-18af-4728-b96e-b5e4190f0be7,node-73_2,node-32,2
9dd9d85e-db78-41b5-aaa6-7d8e3ec510de,node-62_3,node-96,3
8e9c1a6e-4be0-4145-bc5d-a46ac6579133,node-95_1,node-29,4
b3a71c50-2cc1-40a0-80b6-a9df931321cc,node-187_6,node-42,4
01d704e8-cfc2-4995-9ab4-8b85442bee70,node-69_3,node-73,4
5339bdba-911f-4e6f-be93-4bfd2a8da69b,node-186_5,node-18,4
bf3ab1fa-96ca-44ad-bb40-a5e28ec2afe2,node-69_3,node-39,4
a8113129-ff77-4bb0-9e1e-3f736f7673e6,node-94_4,node-59,7
a616bcd6-954f-424e-91e7-f0a709ba195c,node-68_2,node-15,4
cbbb7ab5-2a7a-4701-bcc8-8f9588b46880,node-69_4,node-29,4
d1a71c07-c390-4528-87b5-a0912132e4bb,node-62_5,node-23,1
6ded0c30-6cfd-42df-8599-b5a99638feef,node-77_2,node-30,1
646f4719-319d-44fd-aefd-56080d38a6b1,node-188_6,node-49,3
f3ff74da-6f4d-4e46-b74e-b7b5ef7f0177,node-70_1,node-29,2
c909f00f-0924-428e-b4e6-800dec161cae,node-186_6,node-34,1
75314c32-33f8-4045-9cdf-712302c2a5e9,node-74_4,node-38,1
ac9ca329-184f-4b7d-bfd1-c5d279aedd7f,node-94_6,node-21,3
0a60d333-d7c7-4343-be70-dc6e91612b71,node-98_1,node-23,4
337a353c-b1ce-490d-808e-9aa7074941c9,node-189_5,node-36,2
427b8e93-e334-49f1-bc54-1639b2124e15,node-77_2,node-15,2
c305ac9a-d6d3-41b5-9f71-81cfa5da5a74,node-69_6,node-23,1
6ba3e2f7-edae-450e-8d54-e47084d231a4,node-47_6,node-98,3
2764a6ad-3e42-4d26-86a3-d0630b57a5db,node-189_3,node-39,1
64c314e0-c875-473a-9eb0-fb18b8997615,node-59_6,node-67,1
0eaa35a6-e5f5-4f03-9809-eb37c6dd8bdd,node-92_5,node-71,4
3d9940bb-3967-4a90-bd14-37f6286afb89,node-76_1,node-38,2
44e034ad-e5ec-4f6b-8b98-12a1a8472b5d,node-185_1,node-68,3
17b6b1a6-22a0-4f74-ba41-6c02b7e09076,node-95_6,node-34,3
084b13cf-f450-413b-a670-31a7a7f22c3d,node-189_3,node-29,3
f786fa43-5a7d-48d3-b92a-2c7540abbe77,node-74_2,node-32,3
9f846384-b152-443c-a446-e2395055bbb4,node-95_2,node-31,4
c722ede1-e05f-4225-9737-f051cb689e67,node-98_3,node-24,4
01cf966f-01e9-4ea8-9b49-849080df6653,node-185_6,node-17,4
0c5420cb-4e2d-4a0f-8dbc-b0230dce03b5,node-185_3,node-35,1
270a7d6f-4f53-4260-ad57-524c921f97a6,node-95_2,node-175,1
